study_ID,short_cite,long_cite,peer_reviewed,coder,expt_num,response_mode,dependent_measure,native_lang,infant_type,infant_type2,group_name_1,n_1,mean_age_1,same_infant,x_1,x_2,SD_1,t,F,d,d_var,age_range_1,age_range_2,n_excluded_1,gender_1,num_trials,object_stimulus,N_AFC,mean_comprehension_vocab,mean_production_vocab,ME_trial_type,lab_group,data_source,expt_condition,exposure_phase,method,participant_design,group_name_2,n_2,mean_age_2,SD_2,r,corr,n_excluded_2,gender_2,N_Langs,d_notes,d_calc,d_var_calc,g_calc,g_var_calc,r_calc,r_var_calc,z_calc,z_var_calc,log_odds_calc,log_odds_var_calc,es_method
frank1999,Frank (1999),"Frank, I (1999). The use of word-learning principles in young monolingual and bilingual children. Doctoral dissertation. Concordia University, Montreal, Quebec, Canada.",no,Molly Lewis,1,behavior,target_selection,English/French,multilingual,bilingual,bilingual-young,26,823.3175,1,0.5,0.25,0.375,NA,NA,NA,NA,NA,NA,NA,NA,2,objects,N_AFC-4,NA,NA,FN,franki,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissertation,0.6666666666666666,0.04700854700854701,0.6458333333333333,0.044116419604700856,0.3162277660168379,0.00856730769230769,0.32745015023725843,0.043478260869565216,1.2091995761561452,0.1546519208147905,group_means_one
frank1999,Frank (1999),"Frank, I (1999). The use of word-learning principles in young monolingual and bilingual children. Doctoral dissertation. Concordia University, Montreal, Quebec, Canada.",no,Molly Lewis,1,behavior,target_selection,English/French,multilingual,bilingual,bilingual-old,28,1074.422,2,0.555,0.25,0.375,NA,NA,NA,NA,NA,NA,NA,NA,2,objects,N_AFC-4,NA,NA,FN,franki,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissertation,0.8133333333333335,0.047526984126984126,0.789871794871795,0.04482458996665727,0.3767083179101988,0.007507235988083881,0.396218026599353,0.04,1.4752234829104975,0.1563575105700622,group_means_one
frank1999,Frank (1999),"Frank, I (1999). The use of word-learning principles in young monolingual and bilingual children. Doctoral dissertation. Concordia University, Montreal, Quebec, Canada.",no,Molly Lewis,1,behavior,target_selection,English/French,typical,typical,mono-young,29,837.6228,3,0.43,0.25,0.345,NA,NA,NA,NA,NA,NA,NA,NA,2,objects,N_AFC-4,NA,NA,FN,franki,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissertation,0.5217391304347826,0.03917606414184212,0.5072463768115942,0.03702984457851589,0.25242189714700275,0.008038638215698862,0.2579978441093763,0.038461538461538464,0.9463301030787223,0.12888408502389465,group_means_one
frank1999,Frank (1999),"Frank, I (1999). The use of word-learning principles in young monolingual and bilingual children. Doctoral dissertation. Concordia University, Montreal, Quebec, Canada.",no,Molly Lewis,1,behavior,target_selection,English/French,typical,typical,mono-old,31,1084.161,4,0.595,0.25,0.395,NA,NA,NA,NA,NA,NA,NA,NA,2,objects,N_AFC-4,NA,NA,FN,franki,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissertation,0.8734177215189872,0.044562234133280955,0.8508293321693583,0.042287096287742604,0.4002102054903616,0.0065990876482810625,0.4238991998816677,0.03571428571428571,1.5842045080020382,0.14660387404140138,group_means_one
frank2016,Frank et al. (2016),"Frank, M. C., Sugarman, E., Horowitz, A., Lewis, M. L., & Yurovsky, D. (2016). Using tablets to collect data from young children. Journal of Cognition and Development,17(1), 1-17.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,American English,typical,typical,experimental,15,591.705,28,0.52,0.5,0.23,NA,NA,0.086956522,0.133459357,NA,NA,NA,NA,8,digital,N_AFC-2,NA,NA,FN,framkm,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0869565217391305,0.06691871455576559,0.08193979933110374,0.059420056822630615,0.043437224276306974,0.016635160904639398,0.043464574254207945,0.08333333333333333,0.15772168384645385,0.22015374656494216,group_means_one
frank2016,Frank et al. (2016),"Frank, M. C., Sugarman, E., Horowitz, A., Lewis, M. L., & Yurovsky, D. (2016). Using tablets to collect data from young children. Journal of Cognition and Development,17(1), 1-17.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,American English,typical,typical,experimental,18,624.5775,29,0.54,0.5,0.29,NA,NA,0.137931034,0.111375347,NA,NA,NA,NA,8,paper,N_AFC-2,NA,NA,FN,framkm,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13793103448275876,0.05608402695204122,0.13146551724137945,0.050949380929820647,0.06880209161537822,0.013822832917841445,0.06891096446590843,0.06666666666666667,0.2501792226529958,0.1845090530788934,group_means_one
frank2016,Frank et al. (2016),"Frank, M. C., Sugarman, E., Horowitz, A., Lewis, M. L., & Yurovsky, D. (2016). Using tablets to collect data from young children. Journal of Cognition and Development,17(1), 1-17.",yes,"Molly Lewis, Michael Frank",1,eye-tracking,target_selection,American English,typical,typical,experimental,17,522.3075,30,0.52,0.5,0.13,NA,NA,0.153846154,0.117995127,NA,NA,NA,NA,8,digital,N_AFC-2,NA,NA,FN,framkm,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15384615384615397,0.059519665854507485,0.14615384615384627,0.053716498433693007,0.0766964988847371,0.01461887130182828,0.07684741718867201,0.07142857142857142,0.2790460560360337,0.19581185202300502,group_means_one
frank2016,Frank et al. (2016),"Frank, M. C., Sugarman, E., Horowitz, A., Lewis, M. L., & Yurovsky, D. (2016). Using tablets to collect data from young children. Journal of Cognition and Development,17(1), 1-17.",yes,"Molly Lewis, Michael Frank",1,eye-tracking,target_selection,American English,typical,typical,experimental,19,905.82,31,0.58,0.5,0.18,NA,NA,0.444444444,0.107862248,NA,NA,NA,NA,8,digital,N_AFC-2,NA,NA,FN,framkm,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44444444444444425,0.05782975958414554,0.42483660130718937,0.05283969166155167,0.21693045781865605,0.01251093232776629,0.22043272097980154,0.0625,0.8061330507707631,0.1902522832352074,group_means_one
frank2016,Frank et al. (2016),"Frank, M. C., Sugarman, E., Horowitz, A., Lewis, M. L., & Yurovsky, D. (2016). Using tablets to collect data from young children. Journal of Cognition and Development,17(1), 1-17.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,American English,typical,typical,experimental,22,898.515,32,0.72,0.5,0.19,NA,NA,1.157894737,0.106144548,NA,NA,NA,NA,8,paper,N_AFC-2,NA,NA,FN,framkm,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.157894736842105,0.07592545958196927,1.1144736842105263,0.07033782029085872,0.5010362705417046,0.007974582017870425,0.5506887944698691,0.05263157894736842,2.1001887375343573,0.24978475001497868,group_means_one
frank2016,Frank et al. (2016),"Frank, M. C., Sugarman, E., Horowitz, A., Lewis, M. L., & Yurovsky, D. (2016). Using tablets to collect data from young children. Journal of Cognition and Development,17(1), 1-17.",yes,"Molly Lewis, Michael Frank",1,eye-tracking,target_selection,American English,typical,typical,experimental,17,1296.6375,33,0.7,0.5,0.12,NA,NA,1.666666667,0.158496732,NA,NA,NA,NA,8,digital,N_AFC-2,NA,NA,FN,framkm,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666663,0.1405228758169934,1.5833333333333328,0.12682189542483654,0.6401843996644797,0.007221127863254686,0.758486137193742,0.07142857142857142,3.0229989403903623,0.4623017312057105,group_means_one
frank2016,Frank et al. (2016),"Frank, M. C., Sugarman, E., Horowitz, A., Lewis, M. L., & Yurovsky, D. (2016). Using tablets to collect data from young children. Journal of Cognition and Development,17(1), 1-17.",yes,"Molly Lewis, Michael Frank",1,eye-tracking,target_selection,American English,typical,typical,experimental,16,1650.93,34,0.69,0.5,0.11,NA,NA,1.727272727,0.171616736,NA,NA,NA,NA,8,digital,N_AFC-2,NA,NA,FN,framkm,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7272727272727268,0.15573347107438013,1.6347402597402594,0.13949468120150949,0.6536198703460923,0.007316239776630898,0.7815926060498555,0.07692307692307693,3.1329261745863755,0.5123425838375414,group_means_one
frank2016,Frank et al. (2016),"Frank, M. C., Sugarman, E., Horowitz, A., Lewis, M. L., & Yurovsky, D. (2016). Using tablets to collect data from young children. Journal of Cognition and Development,17(1), 1-17.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,American English,typical,typical,experimental,19,909.4725,35,0.89,0.5,0.15,NA,NA,2.6,0.194210526,NA,NA,NA,NA,8,digital,N_AFC-2,NA,NA,FN,framkm,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0.2305263157894737,2.485294117647059,0.21063444727736297,0.7926239891046001,0.0029607632275456767,1.0784510589548968,0.0625,4.7158783470089665,0.7584011802942349,group_means_one
frank2016,Frank et al. (2016),"Frank, M. C., Sugarman, E., Horowitz, A., Lewis, M. L., & Yurovsky, D. (2016). Using tablets to collect data from young children. Journal of Cognition and Development,17(1), 1-17.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,American English,typical,typical,experimental,22,1647.2775,36,0.94,0.5,0.11,NA,NA,4,0.272727273,NA,NA,NA,NA,8,paper,N_AFC-2,NA,NA,FN,framkm,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9999999999999996,0.409090909090909,3.8499999999999996,0.378984375,0.894427190999916,8.181818181818185e-4,1.4436354751788107,0.05263157894736842,7.2551974569368705,1.345855145603094,group_means_one
frank2016,Frank et al. (2016),"Frank, M. C., Sugarman, E., Horowitz, A., Lewis, M. L., & Yurovsky, D. (2016). Using tablets to collect data from young children. Journal of Cognition and Development,17(1), 1-17.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,American English,typical,typical,experimental,24,1300.29,37,0.93,0.5,0.09,NA,NA,4.777777778,0.321116255,NA,NA,NA,NA,8,paper,N_AFC-2,NA,NA,FN,framkm,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.777777777777779,0.517232510288066,4.6148989898989905,0.48256777980775795,0.9224409883013099,4.286291220470039e-4,1.6051559588666962,0.047619047619047616,8.665930295785708,1.7016267533085312,group_means_one
frank2016,Frank et al. (2016),"Frank, M. C., Sugarman, E., Horowitz, A., Lewis, M. L., & Yurovsky, D. (2016). Using tablets to collect data from young children. Journal of Cognition and Development,17(1), 1-17.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,American English,typical,typical,experimental,19,1271.07,38,0.96,0.5,0.08,NA,NA,5.75,0.540296053,NA,NA,NA,NA,8,digital,N_AFC-2,NA,NA,FN,framkm,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.749999999999999,0.9226973684210524,5.4963235294117645,0.8430788022445819,0.944496796706159,2.8998473204873594e-4,1.7781588850701409,0.0625,10.429346344346751,3.035552669413996,group_means_one
frank2016,Frank et al. (2016),"Frank, M. C., Sugarman, E., Horowitz, A., Lewis, M. L., & Yurovsky, D. (2016). Using tablets to collect data from young children. Journal of Cognition and Development,17(1), 1-17.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,American English,typical,typical,experimental,20,1636.32,39,0.97,0.5,0.06,NA,NA,7.833333333,0.867013889,NA,NA,NA,NA,8,digital,N_AFC-2,NA,NA,FN,framkm,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.833333333333333,1.5840277777777778,7.506944444444445,1.4547755111882719,0.9689177106244631,9.076627165943735e-5,2.0743005508882684,0.058823529411764705,14.208095019834706,5.211242509001117,group_means_one
gollek2016,Gollek & Doherty (2016),"Gollek, C.& Doherty, M.J. (2016). Metacognitive developments in word learning: Mutual exclusivity and theory of mind. Journal of Experimental Child Psychology. 148, 51-69.",yes,Alvaro Iturralde,2a,behavior,target_selection,British English,typical,typical,disambiguation - younger,21,1126,40,NA,NA,NA,16.41,NA,7.34,NA,335,NA,NA,0.5,5,objects,N_AFC-2,NA,NA,FN,gollek,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.580955578772635,0.35293435374149656,3.4396020690842417,0.3256210476261141,0.8730599706620522,0.0011860002296226603,1.3458069777213628,0.05555555555555555,6.495134952128781,1.161107483660901,t_one
gollek2016,Gollek & Doherty (2016),"Gollek, C.& Doherty, M.J. (2016). Metacognitive developments in word learning: Mutual exclusivity and theory of mind. Journal of Experimental Child Psychology. 148, 51-69.",yes,Alvaro Iturralde,2a,behavior,target_selection,British English,typical,typical,disambiguation - older,22,1461,41,NA,NA,NA,26.14,NA,11.41,NA,645,NA,NA,0.5,5,objects,N_AFC-2,NA,NA,FN,gollek,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.573066725535656,0.7513425619834709,5.364076723328069,0.6960484453125,0.9412262486999194,2.7896948335377953e-4,1.7486898952794674,0.05263157894736842,10.108424883611448,2.471817952159273,t_one
gollek2016,Gollek & Doherty (2016),"Gollek, C.& Doherty, M.J. (2016). Metacognitive developments in word learning: Mutual exclusivity and theory of mind. Journal of Experimental Child Psychology. 148, 51-69.",yes,Alvaro Iturralde,3,behavior,target_selection,German,typical,typical,disambiguation - younger,15,1278.349,42,0.986,0.5,0.052,NA,NA,NA,NA,NA,NA,NA,NA,5,objects,N_AFC-2,NA,NA,FN,gollek,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.346153846153847,2.9783530571992114,8.806952662721894,2.644610092579625,0.9778612650249833,6.251180893074982e-5,2.2462212912955746,0.08333333333333333,16.952047904189037,9.798388813777093,group_means_one
gollek2016,Gollek & Doherty (2016),"Gollek, C.& Doherty, M.J. (2016). Metacognitive developments in word learning: Mutual exclusivity and theory of mind. Journal of Experimental Child Psychology. 148, 51-69.",yes,Alvaro Iturralde,3,behavior,target_selection,German,typical,typical,disambiguation - older,13,1674.028,43,0.876,0.5,0.252,NA,NA,NA,NA,NA,NA,NA,NA,5,objects,N_AFC-2,NA,NA,FN,gollek,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.492063492063492,0.1625482101672578,1.3903318903318904,0.14113819281568202,0.5979624408009346,0.010775111807646223,0.6899695535363284,0.1,2.7063038133018487,0.5347621768186551,group_means_one
graham1998,Graham et al. (1998),"Graham, S. A., Poulin-Dubois, D., & Baker, R. K. (1998). Infants' disambiguation of novel object words. First Language, 18(53), 149-164.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,Canadian English,typical,typical,experimental,30,596.3196,44,0.51,0.33,0.22,4.44,NA,0.810629385,0.072142667,201.3804,NA,NA,NA,6,objects,N_AFC-3,NA,149,FN,graham,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8181818181818181,0.04449035812672176,0.7962662337662337,0.04213886678121661,0.3786328457205041,0.006991923239612158,0.39846272881795375,0.037037037037037035,1.4840176616461782,0.1463674114578449,group_means_one
graham2010,Graham et al. (2009),"Graham, S. A., Nilsen, E. S., Collins, S., & Olineck, K. (2010). The role of gaze direction and mutual exclusivity in guiding 24äómonthäóolds' word mappings.British Journal of Developmental Psychology, 28(2), 449-465.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,Canadian English,typical,typical,experimental - B (no gaze),21,776.7492,45,0.54,0.33,0.22,NA,NA,0.954545455,0.106085203,NA,NA,NA,0.476190476,6,objects,N_AFC-3,NA,NA,FN,graham,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9545454545454546,0.06931326249508069,0.916866028708134,0.06394916479160058,0.4307295862149382,0.00936234980186209,0.4607921140761136,0.05555555555555555,1.731353938587208,0.22803149352510343,group_means_one
graham2010,Graham et al. (2009),"Graham, S. A., Nilsen, E. S., Collins, S., & Olineck, K. (2010). The role of gaze direction and mutual exclusivity in guiding 24äómonthäóolds' word mappings.British Journal of Developmental Psychology, 28(2), 449-465.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,Canadian English,typical,typical,experimental - A (no gaze),22,712.83,46,0.61,0.33,0.25,NA,NA,1.12,0.105163636,NA,NA,NA,0.428571429,6,objects,N_AFC-3,NA,NA,FN,graham,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1199999999999999,0.07396363636363636,1.0779999999999998,0.068520375,0.4886033689318432,0.008157720925896698,0.5342240739536623,0.05263157894736842,2.031455287942324,0.24333061032503941,group_means_one
graham2010,Graham et al. (2009),"Graham, S. A., Nilsen, E. S., Collins, S., & Olineck, K. (2010). The role of gaze direction and mutual exclusivity in guiding 24äómonthäóolds' word mappings.British Journal of Developmental Psychology, 28(2), 449-465.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,Canadian English,typical,typical,experimental - A (consistent),22,736.2681,47,0.89,0.33,0.18,NA,NA,NA,NA,NA,NA,NA,NA,6,objects,N_AFC-3,NA,NA,FN,graham,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1111111111111116,0.26543209876543217,2.994444444444445,0.24589795524691366,0.8411784753765535,0.0016592399627871216,1.2251900181094133,0.05263157894736842,5.642931355395345,0.8732366033885648,group_means_one
grassmann2010,Grassmann & Tomasello (2010),"Grassmann, S., & Tomasello, M. (2010). Young children follow pointing over words in interpreting acts of reference. Developmental Science, 13(1), 252-263.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,German Germany,typical,typical,experimental,12,730.08,48,0.76,0.5,0.17,NA,NA,1.529411765,0.215397924,30.42,NA,4.666666667,NA,4,objects,N_AFC-2,NA,NA,FN,tomasello,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5294117647058822,0.18079584775086505,1.4147058823529413,0.15469344723183392,0.6074501075707971,0.011356004474023585,0.7048703873678503,0.1111111111111111,2.7740460864758627,0.5947944982202064,group_means_one
grassmann2010,Grassmann & Tomasello (2010),"Grassmann, S., & Tomasello, M. (2010). Young children follow pointing over words in interpreting acts of reference. Developmental Science, 13(1), 252-263.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,German Germany,typical,typical,experimental,12,1460.16,49,0.81,0.5,0.18,NA,NA,1.722222222,0.228459362,121.68,NA,4.666666667,NA,4,objects,N_AFC-2,NA,NA,FN,tomasello,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7222222222222225,0.20691872427983543,1.593055555555556,0.1770448334619342,0.6525231353598774,0.00979400064364487,0.7796802428161377,0.1111111111111111,3.123765571736709,0.6807353172733531,group_means_one
grassmann2015,Grassmann et al. (2015),"Grassmann, S., Schulze, C. and Tomasello, M. (2015). Childrenäó»s level of word knowledge predicts their exclusion of familiar objects as referents of novel words. Front.Psychol.6:1200.doi:10.3389/fpsyg.2015.01200.",yes,Alvaro Iturralde,1,behavior,target_selection,German Germany,typical,typical,experimental,22,1161,50,0.714,0.5,0.235,4.267,NA,1.862,NA,116,NA,NA,0.5,12,paper,N_AFC-2,NA,NA,FN,tomasello,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9106382978723403,0.06430141158072349,0.8764893617021275,0.059569229572204625,0.4143864274174106,0.00913478136117908,0.440895478117161,0.05263157894736842,1.6517151657281812,0.21154316491112224,group_means_one
grassmann2015,Grassmann et al. (2015),"Grassmann, S., Schulze, C. and Tomasello, M. (2015). Childrenäó»s level of word knowledge predicts their exclusion of familiar objects as referents of novel words. Front.Psychol.6:1200.doi:10.3389/fpsyg.2015.01200.",yes,Alvaro Iturralde,1,behavior,target_selection,German Germany,typical,typical,experimental,21,1644,51,0.759,0.5,0.272,4.367,NA,1.953,NA,117,NA,NA,0.428,12,paper,N_AFC-2,NA,NA,FN,tomasello,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9522058823529411,0.06920704862827484,0.9146188080495355,0.06385117073062269,0.42986915368648526,0.009373522916999505,0.45973616436403153,0.05555555555555555,1.727110424031847,0.2276820639093422,group_means_one
grassmann2015,Grassmann et al. (2015),"Grassmann, S., Schulze, C. and Tomasello, M. (2015). Childrenäó»s level of word knowledge predicts their exclusion of familiar objects as referents of novel words. Front.Psychol.6:1200.doi:10.3389/fpsyg.2015.01200.",yes,Alvaro Iturralde,1,behavior,target_selection,German Germany,typical,typical,experimental,23,790,52,0.682,0.5,0.188,4.653,NA,1.984,NA,116,NA,NA,0.478,12,paper,N_AFC-2,NA,NA,FN,tomasello,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968085106382979,0.06385192985218574,0.9335106382978726,0.05937252150796353,0.43568606767970064,0.00848896635299249,0.4668936978265898,0.05,1.7559121504820623,0.2100644292957271,group_means_one
halberda2003,Halberda (2003),"Halberda, J. (2003). The development of a word-learning strategy. Cognition,87(1), B23-B34.",yes,"Molly Lewis, Michael Frank",1,eye-tracking,looking_time_change,American English,typical,typical,experimental,11,445.16,86,NA,NA,NA,-3.14,NA,-0.946745622,0.202189256,30.42,NA,NA,NA,12,digital,N_AFC-2,NA,NA,FN,halberda,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,proportion increased looking to target above baseline,-0.9467456219741778,0.1316512396694215,-0.8678501534763295,0.1106236111111111,-0.42785645275021994,0.017944593303679028,-0.45726984896837825,0.125,-1.717206607228293,0.4331152181500641,t_one
halberda2003,Halberda (2003),"Halberda, J. (2003). The development of a word-learning strategy. Cognition,87(1), B23-B34.",yes,"Molly Lewis, Michael Frank",1,eye-tracking,looking_time_change,American English,typical,typical,experimental,10,485.6,87,NA,NA,NA,-0.69,NA,-0.218197159,0.20119025,30.42,NA,NA,NA,12,digital,N_AFC-2,NA,NA,FN,halberda,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,proportion increased looking to target above baseline,-0.21819715855161814,0.1023805,-0.19774117493740395,0.08408398486328125,-0.10845504543761614,0.02470251935505465,-0.1088833060180636,0.14285714285714285,-0.39576586745863784,0.33681834446190967,t_one
halberda2003,Halberda (2003),"Halberda, J. (2003). The development of a word-learning strategy. Cognition,87(1), B23-B34.",yes,"Molly Lewis, Michael Frank",1,eye-tracking,looking_time_change,American English,typical,typical,experimental,16,516.04,88,NA,NA,NA,2.14,NA,0.535,0.129472266,38.025,NA,NA,NA,12,digital,N_AFC-2,NA,NA,FN,halberda,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,proportion increased looking to target above baseline,0.535,0.07144453125,0.5063392857142858,0.06399479855907206,0.2584141552556412,0.014516572206975222,0.2644083368394113,0.07692307692307693,0.9703826598653066,0.2350430866862554,t_one
halberda2006,Halberda (2006),"Halberda, J. (2006). Is this a dax which I see before me? Use of the logical argument disjunctive syllogism supports word-learning in children and adults.Cognitive psychology, 53(4), 310-344.",yes,"Molly Lewis, Michael Frank",3,eye-tracking,looking_time_change,American English,typical,typical,experimental,10,1339.36,89,NA,NA,NA,4.62,NA,1.460972279,0.253361,456.3,NA,NA,NA,12,digital,N_AFC-2,NA,NA,FN,halberda,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,proportion increased looking to target above baseline,1.4609722789977913,0.20672200000000002,1.3240061278417483,0.169778517578125,0.5898675619034647,0.01432787920962738,0.6774629350292076,0.14285714285714285,2.6499105908100105,0.6800881203339982,t_one
horst2008,Horst & Samuelson (2008),"Horst, J. S., & Samuelson, L. K. (2008). Fast mapping but poor retention by 24-month-old infants. Infancy, 13(2), 128-157.",yes,"Molly Lewis, Michael Frank",1,behavior,target_selection,American English,typical,typical,experimental - 1A,16,752.56,53,NA,NA,NA,NA,NA,1.86,0.17905625,30.42,NA,2,0.5,8,objects,N_AFC-3,NA,310.5,FN,horst,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,0.1706125,1.760357142857143,0.1528222297512755,0.6810126420788696,0.006576339246458667,0.8310000911462473,0.07692307692307693,3.373666817475646,0.561292626960286,d_one
horst2008,Horst & Samuelson (2008),"Horst, J. S., & Samuelson, L. K. (2008). Fast mapping but poor retention by 24-month-old infants. Infancy, 13(2), 128-157.",yes,"Molly Lewis, Michael Frank",2,behavior,target_selection,American English,typical,typical,"experimental - 2, followin",16,744.56,54,0.7,0.33,0.2,NA,NA,1.85,0.178476563,60.84,NA,NA,NA,8,objects,N_AFC-3,NA,324.09,FN,horst,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8499999999999996,0.16945312499999995,1.7508928571428568,0.15178374621332905,0.679041981617427,0.006630082709606645,0.8273341649920446,0.07692307692307693,3.3555288238333025,0.5574784360927816,group_means_one
horst2008,Horst & Samuelson (2008),"Horst, J. S., & Samuelson, L. K. (2008). Fast mapping but poor retention by 24-month-old infants. Infancy, 13(2), 128-157.",yes,"Molly Lewis, Michael Frank",2,behavior,target_selection,American English,typical,typical,"experimental - 2, ostensive",16,744.56,55,0.64,0.33,0.15,NA,NA,2.066666667,0.191736111,60.84,NA,NA,NA,8,objects,N_AFC-3,NA,324.09,FN,horst,figure,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.066666666666667,0.19597222222222224,1.955952380952381,0.17553761869331067,0.7186021417665909,0.005541443823458849,0.9047484987826846,0.07692307692307693,3.7485186860840503,0.6447227689785687,group_means_one
horst2008,Horst & Samuelson (2008),"Horst, J. S., & Samuelson, L. K. (2008). Fast mapping but poor retention by 24-month-old infants. Infancy, 13(2), 128-157.",yes,Molly Lewis,1,behavior,target_selection,American English,typical,typical,experimental - 1B,32,746.4851,94,0.6875,0.33,0.47,NA,NA,NA,NA,NA,NA,NA,NA,1,objects,N_AFC-3,NA,301.9,FN,horst,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,sd calculated from raw data (from paper - only 1 trial),0.7606382978723404,0.0402901659404708,0.7416223404255319,0.03830083899716005,0.3554784105333573,0.006716287636383873,0.3717007108382246,0.034482758620689655,1.3796452610930485,0.13254933302889707,group_means_one
horst2008,Horst & Samuelson (2008),"Horst, J. S., & Samuelson, L. K. (2008). Fast mapping but poor retention by 24-month-old infants. Infancy, 13(2), 128-157.",yes,Molly Lewis,1,behavior,target_selection,American English,typical,typical,experimental - 1C,20,748.4851,95,0.6,0.33,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,objects,N_AFC-3,NA,319.6,FN,horst,paper,experimental,test_only,FC,within_one,NA,NA,NA,NA,NA,NA,NA,NA,NA,sd calculated from raw data (from paper - only 1 trial),0.5399999999999999,0.05729,0.5175,0.0526152951388889,0.2606658522907645,0.011596878178148152,0.2668226669099409,0.058823529411764705,0.9794516566864775,0.18847654537946978,group_means_one
